direction_x,direction_y,target_x,target_y,lower,upper,gap,pointwise_tolerance_met,report,coefficients
-0.18118455475563613,-0.9834491126225097,-2.5709572734196726,-0.6296481512845385,1.0850446645254903,1.0855191990939912,0.000474534568500884,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_025_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_025_adaptive/coefficients.json
0.012308543015896463,0.9999242470151556,0.5269932768169705,0.06527037580762186,0.0717519507986224,0.07212698901389282,0.00037503821527042075,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_026_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_026_adaptive/coefficients.json
-0.4822969371187889,0.8760077993065102,-2.569748961479437,0.019848072118271616,1.2567691192625248,1.257254006231077,0.00048488696855231167,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_027_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_027_adaptive/coefficients.json
-0.9852209006051146,0.17128857816809248,-2.901221381197411,-0.4007216098275023,2.789704907249545,2.790197532908922,0.0004926256593771329,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_028_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_028_adaptive/coefficients.json
0.9787978551446818,-0.20482860826596125,2.2250894665441736,-0.11072358534784126,2.200592155247476,2.202042121930317,0.0014499666828409199,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_029_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_029_adaptive/coefficients.json
0.8291390334220085,-0.5590424521053993,2.1519934955005486,-0.2817009681654948,1.941784606793477,1.9422150493156636,0.00043044252218660267,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_030_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_030_adaptive/coefficients.json
-0.0629633413867315,0.9980158403760021,-2.3406271161638608,0.05101571264473559,0.1982881935015824,0.19874291357574428,0.0004547200741618907,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_031_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_031_adaptive/coefficients.json
0.5960164441277152,-0.802972227620205,2.015021626728321,-0.4226632763698717,1.5403728973630277,1.5407992196818039,0.0004263223187761512,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_032_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_032_adaptive/coefficients.json
-0.7053821430317686,0.7088272231594309,-2.7462658351973563,-0.11254165988117285,1.8573942879031158,1.8578813232071965,0.00048703530408067413,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_033_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_033_adaptive/coefficients.json
-0.46611948942971304,-0.8847217763646283,-2.8195130962892936,-0.5529836848794454,1.803466712869955,1.8039519880585033,0.00048527518854823987,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_034_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_034_adaptive/coefficients.json
-0.04621801078567971,-0.9989313767616946,-1.988398757256484,-0.6885839956694683,0.7797479940192827,0.7801996210445712,0.00045162702528844806,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_035_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_035_adaptive/coefficients.json
0.3656070746563772,-0.9307692877191459,1.8274005556008805,-0.5239926900269911,1.1558268742251376,1.156243586167809,0.000416711942671455,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_036_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_036_adaptive/coefficients.json
-0.8796951830932432,0.4755379951618432,-2.8500933295482858,-0.24368257660606604,2.3913330494346887,2.3918242689569253,0.0004912195222366301,True,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_037_adaptive/report.json,/home/shiqiu/s-matrix-bootstrap/results/runs/stage_B2_PV_B377500_region_20260907/support_037_adaptive/coefficients.json
