group,mode,epsilon,command,direction,target,lower,upper,gap,pointwise_tolerance_met,report,coefficients,source_snapshot,candidate_npz,input_coefficients,dual_input_candidate_npz
B3,chiral,0.002,boundary,"[35.89426463406911, 445.6759640744225]","[0.09414445149046227, -0.005654908428888711]",0.8589890898303804,0.8594603678016691,0.00047127797128876386,True,results/runs/stage_B3_pv_M50_eps002_parallel_002_20260907/report.json,results/runs/stage_B3_pv_M50_eps002_parallel_002_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps002_parallel_002_20260907/source.json,results/runs/stage_B3_pv_M50_eps002_parallel_002_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps002_adaptive_003_20260907/center_first_coefficients.json,
B3,chiral,0.002,boundary,"[31.947876299873784, 497.9088728390974]","[-0.010900162244432205, 0.0015236306706474247]",0.4103921948114625,0.41084399151871676,0.0004517967072542595,True,results/runs/stage_B3_pv_M50_eps002_adaptive_013_20260907/report.json,results/runs/stage_B3_pv_M50_eps002_adaptive_013_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps002_adaptive_013_20260907/source.json,results/runs/stage_B3_pv_M50_eps002_adaptive_013_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps002_adaptive_009_20260907/center_first_coefficients.json,
B3,chiral,0.002,boundary,"[-35.505574336238354, -487.96108059995515]","[-0.022167920481937286, 0.0005367212920167428]",0.5251856469177509,0.525642782819267,0.00045713590151608147,True,results/runs/stage_B3_pv_M50_eps002_adaptive_014_20260907/report.json,results/runs/stage_B3_pv_M50_eps002_adaptive_014_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps002_adaptive_014_20260907/source.json,results/runs/stage_B3_pv_M50_eps002_adaptive_014_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps002_adaptive_008_20260907/center_first_coefficients.json,
B3,chiral,0.002,boundary,"[-27.390310603609162, -474.8815823632746]","[0.056078111521364125, -0.004574942559383217]",0.6365590691869943,0.6370289783911265,0.00046990920413214626,True,results/runs/stage_B3_pv_M50_eps002_adaptive_015_20260907/report.json,results/runs/stage_B3_pv_M50_eps002_adaptive_015_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps002_adaptive_015_20260907/source.json,results/runs/stage_B3_pv_M50_eps002_adaptive_015_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps002_adaptive_007_20260907/center_first_coefficients.json,
B3,chiral,0.002,boundary,"[34.94756160393605, 494.8080034064202]","[0.07591083375216748, -0.004298756479815579]",0.5258394280520632,0.5262908647184248,0.00045143666636160434,True,results/runs/stage_B3_pv_M50_eps002_parallel_003_20260907/report.json,results/runs/stage_B3_pv_M50_eps002_parallel_003_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps002_parallel_003_20260907/source.json,results/runs/stage_B3_pv_M50_eps002_parallel_003_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps002_adaptive_010_20260907/center_first_coefficients.json,
B3,chiral,0.002,boundary,"[-31.80047709948139, -497.4880593861278]","[0.02620837897205813, -0.002747308338195242]",0.5333141383886143,0.5337701638092235,0.0004560254206091852,True,results/runs/stage_B3_pv_M50_eps002_adaptive_016_20260907/report.json,results/runs/stage_B3_pv_M50_eps002_adaptive_016_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps002_adaptive_016_20260907/source.json,results/runs/stage_B3_pv_M50_eps002_adaptive_016_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps002_adaptive_007_20260907/center_first_coefficients.json,
B3,chiral,0.002,boundary,"[33.76944547737177, 499.7221232963112]","[0.042283605006363606, -0.0019920549685306325]",0.4324199552520254,0.43286691944928357,0.00044696419725814845,True,results/runs/stage_B3_pv_M50_eps002_parallel_004_20260907/report.json,results/runs/stage_B3_pv_M50_eps002_parallel_004_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps002_parallel_004_20260907/source.json,results/runs/stage_B3_pv_M50_eps002_parallel_004_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps002_adaptive_010_20260907/center_first_coefficients.json,
B3,chiral,0.002,boundary,"[4.8270247072846955, -125.61231641171874]","[0.10542884856533873, -0.006922236948991772]",1.3784258747991112,1.378900485911508,0.0004746111123967723,True,results/runs/stage_B3_pv_M50_eps002_parallel_005_20260907/report.json,results/runs/stage_B3_pv_M50_eps002_parallel_005_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps002_parallel_005_20260907/source.json,results/runs/stage_B3_pv_M50_eps002_parallel_005_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps002_adaptive_005_20260907/center_first_coefficients.json,
B3,chiral,0.002,boundary,"[-34.51778148653248, -497.55343613981535]","[-0.007501162731009074, -0.0005031082908331506]",0.5092467548983558,0.5097008295007959,0.00045407460244006886,True,results/runs/stage_B3_pv_M50_eps002_adaptive_017_20260907/report.json,results/runs/stage_B3_pv_M50_eps002_adaptive_017_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps002_adaptive_017_20260907/source.json,results/runs/stage_B3_pv_M50_eps002_adaptive_017_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps002_adaptive_014_20260907/center_first_coefficients.json,
B3,chiral,0.002,boundary,"[-10.32553428042017, -314.0668623239127]","[0.10173342988390952, -0.0068678724159582155]",1.1065191227899165,1.1069893463407336,0.00047022355081716155,True,results/runs/stage_B3_pv_M50_eps002_parallel_006_20260907/report.json,results/runs/stage_B3_pv_M50_eps002_parallel_006_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps002_parallel_006_20260907/source.json,results/runs/stage_B3_pv_M50_eps002_parallel_006_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps002_adaptive_005_20260907/center_first_coefficients.json,
B3,chiral,0.002,boundary,"[32.67433148950436, 499.4762580133568]","[0.005419688501939745, 0.000466525354796016]",0.4101030371641021,0.4105522127718542,0.0004491756077520948,True,results/runs/stage_B3_pv_M50_eps002_parallel_007_20260907/report.json,results/runs/stage_B3_pv_M50_eps002_parallel_007_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps002_parallel_007_20260907/source.json,results/runs/stage_B3_pv_M50_eps002_parallel_007_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps002_adaptive_013_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[1.0, 0.0]","[0.08027466037399904, -0.005216993976238207]",0.08027466037399901,0.0803218407640945,4.718039009549147e-05,True,results/runs/stage_B3_pv_M50_eps001_x_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_x_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_x_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_x_20260907/candidate.npz,,
B3,chiral,0.001,dual,"[66.66666666666667, 1000.0]","[0.011109518628814326, -0.0002637052268463777]",0.47692934840791057,0.4878145758685049,0.01088522746059434,False,results/runs/stage_B3_pv_M50_eps001_strip_plus_reverified_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_strip_plus_reverified_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_strip_plus_reverified_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_strip_plus_reverified_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_strip_plus_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_strip_plus_20260907/candidate.npz
B3,chiral,0.001,dual,"[-66.66666666666667, -1000.0]","[0.0061935941663044496, -0.0009924059301841105]",0.5794996524304804,0.5799798582807438,0.0004802058502634266,True,results/runs/stage_B3_pv_M50_eps001_strip_minus_reverified_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_strip_minus_reverified_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_strip_minus_reverified_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_strip_minus_reverified_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_strip_minus_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_strip_minus_20260907/candidate.npz
B3,chiral,0.001,boundary,"[-46.5681431967769, -816.6045213691485]","[0.008112747973137312, -0.001118248565981584]",0.5353712256627079,7040851.650732551,7040851.115361326,False,results/runs/stage_B3_pv_M50_eps001_adaptive_001_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_001_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_001_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_001_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_strip_minus_reverified_20260907/coefficients.json,
B3,chiral,0.001,boundary,"[-46.01830291136559, -810.1915125580755]","[0.053132732984423295, -0.003932938180657881]",0.7413549323987172,0.7448908563941616,0.003535923995444446,False,results/runs/stage_B3_pv_M50_eps001_adaptive_002_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_002_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_002_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_002_20260907/candidate.npz,,
B3,chiral,0.001,boundary,"[66.66666666666667, 1000.0]","[0.011116796060960901, -0.0002610610949761886]",0.4800586424212048,0.480518068488346,0.0004594260671412221,True,results/runs/stage_B3_pv_M50_eps001_strip_plus_fixed_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_strip_plus_fixed_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_strip_plus_fixed_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_strip_plus_fixed_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_strip_plus_reverified_20260907/coefficients.json,
B3,chiral,0.001,boundary,"[67.2910394740427, 939.0168690589857]","[0.06579193783145672, -0.003984305778146336]",0.6858775485217196,0.6863450743997888,0.00046752587806919715,True,results/runs/stage_B3_pv_M50_eps001_adaptive_003_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_003_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_003_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_003_20260907/candidate.npz,,
B3,chiral,0.001,boundary,"[-27.247998961006953, -575.9587798726785]","[0.07502736088666889, -0.005080140815695497]",0.8816062543023241,0.8820787346714346,0.00047248036911051733,True,results/runs/stage_B3_pv_M50_eps001_adaptive_004_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_004_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_004_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_004_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_003_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[7.072457519029576, 301.16731064823216]","[-0.06473693327277316, 0.004493104749586086]",0.8953270634096995,0.8958024269664308,0.00047536355673127867,True,results/runs/stage_B3_pv_M50_eps001_adaptive_005_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_005_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_005_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_005_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_003_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[50.59916774587007, 594.4842406062986]","[0.07640152592203625, -0.004797383064558689]",1.0138849981378626,1.0143629212355778,0.00047792309771521607,True,results/runs/stage_B3_pv_M50_eps001_adaptive_006_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_006_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_006_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_006_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_003_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[-59.81832993441934, -956.7734584324421]","[0.03350669671187265, -0.0027566149222557263]",0.6331413538097672,0.6336126426639271,0.00047128885415992366,True,results/runs/stage_B3_pv_M50_eps001_adaptive_007_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_007_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_007_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_007_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_004_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[67.72585314361214, 994.541303958012]","[0.04287018369079338, -0.0024016955879339187]",0.5148343031483446,0.5152906097435659,0.00045630659522133415,True,results/runs/stage_B3_pv_M50_eps001_adaptive_008_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_008_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_008_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_008_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_003_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[-60.91136354434623, -787.6158475394454]","[-0.04215712491904188, 0.002453429678508254]",0.63548786631147,0.6359575824178876,0.0004697161064175504,True,results/runs/stage_B3_pv_M50_eps001_adaptive_009_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_009_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_009_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_009_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_007_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[60.15262274116748, 959.7479165228491]","[-0.03865357296214051, 0.002959382492945702]",0.5151473898090029,0.5156105085285961,0.0004631187195932585,True,results/runs/stage_B3_pv_M50_eps001_adaptive_010_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_010_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_010_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_010_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_008_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[-36.20227314374437, -690.9287648835924]","[0.06418483087537345, -0.004535747000795588]",0.8102412940488474,0.8107145374672597,0.00047324341841237244,True,results/runs/stage_B3_pv_M50_eps001_adaptive_011_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_011_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_011_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_011_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_004_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[-8.307674204159428, -318.5374339877719]","[0.07892341122426069, -0.0052356052481664014]",1.0120662735917796,1.012543181879726,0.0004769082879463316,True,results/runs/stage_B3_pv_M50_eps001_adaptive_012_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_012_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_012_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_012_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_004_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[33.69854403669852, 311.0476592877716]","[0.07932039592791039, -0.005067827119101011]",1.0966460921135894,1.097125785064762,0.0004796929511725612,True,results/runs/stage_B3_pv_M50_eps001_adaptive_013_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_013_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_013_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_013_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_006_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[-67.52868081901748, -947.5380277132152]","[-0.019535777728107696, 0.0007783522121784638]",0.5817069787588551,0.5821741342213107,0.00046715546245557077,True,results/runs/stage_B3_pv_M50_eps001_parallel_001_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_parallel_001_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_parallel_001_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_parallel_001_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_009_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[-63.73190963436176, -987.8162109951755]","[0.02024659273997727, -0.0019141328228940427]",0.6004574135447361,0.6009256326700807,0.00046821912534456006,True,results/runs/stage_B3_pv_M50_eps001_adaptive_014_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_014_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_014_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_014_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_007_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[61.86933032382292, 807.3133036001022]","[0.07180467429114437, -0.004427886086386678]",0.8678157681475696,0.8682907910700631,0.0004750229224935732,True,results/runs/stage_B3_pv_M50_eps001_parallel_002_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_parallel_002_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_parallel_002_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_parallel_002_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_003_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[-53.74951358560423, -896.7687204416243]","[0.04368379123836979, -0.0033803755602980576]",0.6834325351831717,0.6839070296284886,0.0004744944453168865,True,results/runs/stage_B3_pv_M50_eps001_adaptive_015_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_015_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_015_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_015_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_007_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[64.04763136379908, 989.82458813657]","[-0.013456524412652195, 0.0013539747138304134]",0.4783389484450084,0.4788026658062198,0.0004637173612113688,True,results/runs/stage_B3_pv_M50_eps001_parallel_003_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_parallel_003_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_parallel_003_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_parallel_003_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_010_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[68.0184082475765, 985.1454518190329]","[0.0573840591858854, -0.0033947233167901467]",0.5588761288888101,0.5593356515506057,0.00045952266179560835,True,results/runs/stage_B3_pv_M50_eps001_adaptive_016_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_016_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_016_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_016_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_008_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[-67.97848067955236, -987.7371552772934]","[-0.007143654483820785, -8.902961344297955e-05]",0.5735526354274143,0.5740179681130742,0.00046533268565984725,True,results/runs/stage_B3_pv_M50_eps001_parallel_004_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_parallel_004_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_parallel_004_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_parallel_004_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_014_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[67.31328710881914, 998.50063391777]","[0.027055665681368756, -0.0013301670187397072]",0.49303318050209183,0.4934907714886079,0.0004575909865160988,True,results/runs/stage_B3_pv_M50_eps001_adaptive_017_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_017_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_017_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_017_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_008_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[-40.764071708753036, -747.382081861263]","[0.05884392116070684, -0.0042502625318979765]",0.7778522377275683,0.7783265714047941,0.0004743336772258245,True,results/runs/stage_B3_pv_M50_eps001_parallel_005_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_parallel_005_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_parallel_005_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_parallel_005_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_011_20260907/center_first_coefficients.json,
B3,chiral,0.001,boundary,"[65.56642934765983, 997.6155772429029]","[-0.0017749806355889636, 0.0005925399091158531]",0.47474790103526077,0.475207499723034,0.0004595986877732328,True,results/runs/stage_B3_pv_M50_eps001_adaptive_018_20260907/report.json,results/runs/stage_B3_pv_M50_eps001_adaptive_018_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps001_adaptive_018_20260907/source.json,results/runs/stage_B3_pv_M50_eps001_adaptive_018_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps001_adaptive_017_20260907/center_first_coefficients.json,
B3,chiral,0.0006,boundary,"[1.0, 0.0]","[0.06827327440306558, -0.004450210014175769]",0.06827327440306555,0.06832086671992502,4.7592316859468304e-05,True,results/runs/stage_B3_pv_M50_eps0006_x_20260907/report.json,results/runs/stage_B3_pv_M50_eps0006_x_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps0006_x_20260907/source.json,results/runs/stage_B3_pv_M50_eps0006_x_20260907/candidate.npz,,
B3,chiral,0.0006,dual,"[111.11111111111111, 1666.6666666666667]","[0.007599943527619193, -0.00017296765390263104]",0.556158746564414,0.5566436632423247,0.0004849166779107295,True,results/runs/stage_B3_pv_M50_eps0006_strip_plus_reverified_20260907/report.json,results/runs/stage_B3_pv_M50_eps0006_strip_plus_reverified_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps0006_strip_plus_reverified_20260907/source.json,results/runs/stage_B3_pv_M50_eps0006_strip_plus_reverified_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps0006_strip_plus_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps0006_strip_plus_20260907/candidate.npz
B3,chiral,0.0006,dual,"[-111.11111111111111, -1666.6666666666667]","[0.004994696345931535, -0.0007172100322161352]",0.6403837930344989,0.7559056431322092,0.11552185009771034,False,results/runs/stage_B3_pv_M50_eps0006_strip_minus_reverified_20260907/report.json,results/runs/stage_B3_pv_M50_eps0006_strip_minus_reverified_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps0006_strip_minus_reverified_20260907/source.json,results/runs/stage_B3_pv_M50_eps0006_strip_minus_reverified_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps0006_strip_minus_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps0006_strip_minus_20260907/candidate.npz
B3,chiral,0.0006,boundary,"[-71.72133289658352, -1215.7578312324868]","[0.012698795131485271, -0.0012094891869571219]",0.5596714378233648,4700421.109620066,4700420.54994863,False,results/runs/stage_B3_pv_M50_eps0006_adaptive_001_20260907/report.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_001_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_001_20260907/source.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_001_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps0006_strip_minus_reverified_20260907/coefficients.json,
B3,chiral,0.0006,boundary,"[-68.01089194585425, -1166.30530866507]","[0.04633047910933213, -0.0033507561904106077]",0.7570275244137928,0.7575260164513078,0.0004984920375149527,True,results/runs/stage_B3_pv_M50_eps0006_adaptive_002_20260907/report.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_002_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_002_20260907/source.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_002_20260907/candidate.npz,,
B3,chiral,0.0006,boundary,"[-111.11111111111111, -1666.6666666666667]","[0.005267609616000169, -0.0007523786155354193]",0.6686744018923467,0.6691500147671652,0.0004756128748184541,True,results/runs/stage_B3_pv_M50_eps0006_strip_minus_fixed_20260907/report.json,results/runs/stage_B3_pv_M50_eps0006_strip_minus_fixed_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps0006_strip_minus_fixed_20260907/source.json,results/runs/stage_B3_pv_M50_eps0006_strip_minus_fixed_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps0006_strip_minus_reverified_20260907/coefficients.json,
B3,chiral,0.0006,boundary,"[106.41707019026184, 1509.5422626547274]","[0.05709706180812017, -0.0035324533459351972]",0.743714417547163,0.7441858517000832,0.0004714341529201694,True,results/runs/stage_B3_pv_M50_eps0006_adaptive_003_20260907/report.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_003_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_003_20260907/source.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_003_20260907/candidate.npz,,
B3,chiral,0.0006,boundary,"[-36.99354335487469, -738.3136348973702]","[0.06381833456156838, -0.004300595642752194]",0.8143220747848874,0.8147984258621325,0.00047635107724508524,True,results/runs/stage_B3_pv_M50_eps0006_adaptive_004_20260907/report.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_004_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_004_20260907/source.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_004_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps0006_adaptive_003_20260907/center_first_coefficients.json,
B3,chiral,0.0006,boundary,"[-97.43941095254523, -1539.8615867609992]","[0.028080294422957744, -0.0022338242488997686]",0.7036528045089508,0.7041333465595336,0.0004805420505827885,True,results/runs/stage_B3_pv_M50_eps0006_adaptive_005_20260907/report.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_005_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_005_20260907/source.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_005_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps0006_adaptive_004_20260907/center_first_coefficients.json,
B3,chiral,0.0006,boundary,"[64.05775899546713, 780.0794673185113]","[0.06509823592216893, -0.004128663588172552]",0.9493614151333798,0.949840822364916,0.00047940723153616643,True,results/runs/stage_B3_pv_M50_eps0006_adaptive_006_20260907/report.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_006_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_006_20260907/source.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_006_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps0006_adaptive_003_20260907/center_first_coefficients.json,
B3,chiral,0.0006,boundary,"[6.949758325050052, 305.3621275959188]","[-0.05572900173812984, 0.0038387852237299672]",0.7849165295256612,0.7853942179584679,0.0004776884328067111,True,results/runs/stage_B3_pv_M50_eps0006_adaptive_007_20260907/report.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_007_20260907/coefficients.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_007_20260907/source.json,results/runs/stage_B3_pv_M50_eps0006_adaptive_007_20260907/candidate.npz,results/runs/stage_B3_pv_M50_eps0006_adaptive_003_20260907/center_first_coefficients.json,
