group,group_path_index,energy_gev,phase_deg,pdf_path_index,pdf_x_pt,pdf_y_pt,pdf_radius_x_pt,pdf_radius_y_pt
red,23,0.3774038314492605,1.1319530241462148,661,124.32200241088867,517.2344970703125,3.966999053955078,3.968505859375
red,24,0.38870517396991394,1.3852101119851534,662,133.6699981689453,516.5799865722656,3.9669952392578125,3.967010498046875
red,25,0.40111573571335307,1.598223801896405,663,143.93549346923828,516.0294799804688,3.9664993286132812,3.96649169921875
red,26,0.4147636743274032,1.9367973656823914,664,155.22449493408203,515.1544799804688,3.9664993286132812,3.96649169921875
red,27,0.4298122018440386,2.2724542277993227,665,167.67200469970703,514.2870178222656,3.9690017700195312,3.967010498046875
red,28,0.44645169386879496,2.7228543697470453,666,181.43549346923828,513.1230163574219,3.9664993286132812,3.967010498046875
red,29,0.464907059256584,3.2746364638391796,667,196.70099639892578,511.69700622558594,3.9670028686523438,3.9669952392578125
red,30,0.4854569436974846,3.905553279531195,668,213.6989974975586,510.0664825439453,3.9690017700195312,3.9684906005859375
red,31,0.5084295790858082,4.832851857132546,669,232.70099639892578,507.6699981689453,3.9670028686523438,3.9669952392578125
red,32,0.534243266007148,5.844120740679842,670,254.05299377441406,505.05650329589844,3.9669952392578125,3.9665069580078125
red,33,0.563397316139317,7.489394364965542,671,278.1679992675781,500.80450439453125,3.968994140625,3.968505859375
red,34,0.5965421333497735,9.461828629299813,672,305.58399963378906,495.7070007324219,3.9669952392578125,3.968994140625
red,35,0.6344967939235353,13.000212860179397,673,336.97850036621094,486.5625,3.9665069580078125,3.968505859375
red,36,0.6783239700633622,18.669094149689336,674,373.2304992675781,471.91200256347656,3.968505859375,3.9669952392578125
red,37,0.7294284750917686,31.09803379118159,675,415.5019989013672,439.79100036621094,3.9669952392578125,3.9669952392578125
red,38,0.7897017238547974,67.24975980902721,676,465.3574981689453,346.3614959716797,3.9665069580078125,3.9665069580078125
red,39,0.8617623032909927,111.65358468893643,677,524.9629821777344,231.60549926757812,3.967010498046875,3.968505859375
red,40,0.9493266329974862,149.62896366472256,678,597.3925170898438,133.46299743652344,3.96649169921875,3.9669952392578125
red,41,1.0578566665755371,167.96494598115,679,687.1640014648438,86.07600021362305,3.968994140625,3.966999053955078
red,42,1.1957420651097113,173.38812024812327,680,801.2170104980469,72.06050109863281,3.967010498046875,3.9664993286132812
