drawing_index,epsilon,color,role,x,y,pdf_x,pdf_y,pdf_marker_radius
418,,blue,boundary_sample,0.08226648656644872,-0.7326647653885093,531.9395141601562,563.1854858398438,2.2554931640625
419,,blue,boundary_sample,0.08999810202781422,-0.7325506016069593,533.2439880371094,563.114990234375,2.256011962890625
420,,blue,boundary_sample,0.09790480706144787,-0.7324841790431482,534.5780029296875,563.073974609375,2.25799560546875
421,,blue,boundary_sample,0.1059299869606142,-0.7323991739763663,535.9320068359375,563.021484375,2.2559814453125
422,,blue,boundary_sample,0.11407961068800417,-0.7323044328641449,537.3070068359375,562.9629821777344,2.2559814453125
423,,blue,boundary_sample,0.12243670108831929,-0.7322542699904335,538.7170104980469,562.9320068359375,2.256011962890625
424,,blue,boundary_sample,0.13088567733854375,-0.7321522144887448,540.1425170898438,562.8689880371094,2.2554931640625
425,,blue,boundary_sample,0.13952113845344635,-0.7320736836450725,541.5994873046875,562.8204956054688,2.2554931640625
426,,blue,boundary_sample,0.14829605624212863,-0.7319595198635224,543.0799865722656,562.75,2.256011962890625
427,,blue,boundary_sample,0.15722218775231525,-0.7318073014881222,544.5859985351562,562.656005859375,2.25799560546875
428,,blue,boundary_sample,0.16637948090853355,-0.7317222964213403,546.1310119628906,562.603515625,2.256011962890625
429,,blue,boundary_sample,0.1756847319884247,-0.731557870922978,547.7009887695312,562.5019836425781,2.2559814453125
430,,blue,boundary_sample,0.18524809548528556,-0.7314752875121683,549.3145141601562,562.4509887695312,2.2554931640625
431,,blue,boundary_sample,0.19494747898043738,-0.7313109114353564,550.9509887695312,562.3494873046875,2.2559814453125
432,,blue,boundary_sample,0.20490497489255885,-0.7311692692717535,552.6310119628906,562.2620239257812,2.256011962890625
433,,blue,boundary_sample,0.21509037665288058,-0.731033211743352,554.3494873046875,562.1780090332031,2.2554931640625
434,,blue,boundary_sample,0.22544200498026268,-0.7308243068495806,556.0960083007812,562.0490112304688,2.2559814453125
435,,blue,boundary_sample,0.23600978210812043,-0.7305651896605471,557.8789978027344,561.8890075683594,2.258026123046875
436,,blue,boundary_sample,0.24701618755493507,-0.730469608381968,559.7359924316406,561.8299865722656,2.256011962890625
437,,blue,boundary_sample,0.2581649437180462,-0.7302485457867846,561.6170043945312,561.6934814453125,2.25799560546875
438,,blue,boundary_sample,0.26963964141961516,-0.7300461151161226,563.5530090332031,561.5684814453125,2.256011962890625
439,,blue,boundary_sample,0.28142237377156915,-0.7298307359992415,565.5409851074219,561.4354858398438,2.256011962890625
440,,blue,boundary_sample,0.2935075335665317,-0.729603248602499,567.5799865722656,561.2950134277344,2.256011962890625
441,,blue,boundary_sample,0.3058831828791209,-0.729324708744137,569.6679992675781,561.1230163574219,2.258026123046875
442,,blue,boundary_sample,0.31860557466075773,-0.7290339617628127,571.8145141601562,560.9434814453125,2.2554931640625
443,,blue,boundary_sample,0.3317101609322733,-0.7287238415337102,574.0255126953125,560.7519836425781,2.2554931640625
444,,blue,boundary_sample,0.34523257459215595,-0.7284323532291289,576.3070068359375,560.5719909667969,2.2559814453125
445,,blue,boundary_sample,0.3591225316516759,-0.7280971268523955,578.6505126953125,560.364990234375,2.2554931640625
446,,blue,boundary_sample,0.37338582019586675,-0.7276987397341811,581.0570068359375,560.1189880371094,2.2559814453125
447,,blue,boundary_sample,0.38820331788203033,-0.7273449308544767,583.5570068359375,559.9005126953125,2.2559814453125
448,,blue,boundary_sample,0.4034238109886623,-0.7269335458684927,586.125,559.646484375,2.25799560546875
449,,blue,boundary_sample,0.4192251022528904,-0.7265352081718287,588.7909851074219,559.4005126953125,2.256011962890625
450,,blue,boundary_sample,0.4354532647883507,-0.7260420799413929,591.5289916992188,559.0960083007812,2.2559814453125
451,,blue,boundary_sample,0.4522622254814071,-0.7255351630983802,594.364990234375,558.7829895019531,2.2559814453125
452,,blue,boundary_sample,0.46969955515593,-0.7249975060509847,597.3070068359375,558.4509887695312,2.2559814453125
453,,blue,boundary_sample,0.4877562099290542,-0.7244412170790678,600.353515625,558.1074829101562,2.2554931640625
454,,blue,boundary_sample,0.5065092436827904,-0.7238396085453842,603.5175170898438,557.7359924316406,2.2554931640625
455,,blue,boundary_sample,0.5259110855932682,-0.723163472313615,606.7909851074219,557.3184814453125,2.256011962890625
456,,blue,boundary_sample,0.5461221741425141,-0.722480071113929,610.2009887695312,556.896484375,2.2559814453125
457,,blue,boundary_sample,0.5670741375760683,-0.7217019288020216,613.7359924316406,556.4159851074219,2.256011962890625
458,,blue,boundary_sample,0.5888854507594633,-0.7208671493932931,617.4159851074219,555.9005126953125,2.256011962890625
459,,blue,boundary_sample,0.611597896431536,-0.7199691598215332,621.2480163574219,555.3460083007812,2.256011962890625
460,,blue,boundary_sample,0.6353058927293976,-0.7190136929865947,625.2480163574219,554.7560119628906,2.256011962890625
461,,blue,boundary_sample,0.659882101782308,-0.7179059583547056,629.3945007324219,554.0719909667969,2.257476806640625
462,,blue,boundary_sample,0.6857088989578031,-0.7167772195638733,633.7519836425781,553.375,2.256011962890625
463,,blue,boundary_sample,0.7125198514666772,-0.7154711068284595,638.2755126953125,552.5684814453125,2.2554931640625
464,,blue,boundary_sample,0.740673097070388,-0.7140986703723355,643.0255126953125,551.7210083007812,2.2554931640625
465,,blue,boundary_sample,0.7700530549459196,-0.7125609682514915,647.9824829101562,550.771484375,2.2554931640625
466,,blue,boundary_sample,0.8009151243453821,-0.7109164661601152,653.1895141601562,549.7560119628906,2.2554931640625
467,,blue,boundary_sample,0.8331668767858945,-0.709062169587059,658.6310119628906,548.6109924316406,2.256011962890625
468,,blue,boundary_sample,0.8668765031442593,-0.7069747021389582,664.3184814453125,547.3219909667969,2.2554931640625
469,,blue,boundary_sample,0.9023793505971142,-0.7047236987804032,670.3085021972656,545.9320068359375,2.257476806640625
470,,blue,boundary_sample,0.9394822418064608,-0.7021641566823601,676.5684814453125,544.3515014648438,2.2554931640625
471,,blue,boundary_sample,0.9782596983671076,-0.6992766531755004,683.1109924316406,542.5684814453125,2.256011962890625
472,,blue,boundary_sample,1.0188359832296205,-0.6960248139986895,689.9570007324219,540.5604858398438,2.258026123046875
473,,blue,boundary_sample,1.06138003612592,-0.6923940103729929,697.135009765625,538.3184814453125,2.2559814453125
474,,blue,boundary_sample,1.1055537967145088,-0.688206127030572,704.5879821777344,535.7324829101562,2.256011962890625
